ItemID,name,description,into,gold,tags,stats,from,stats_FlatHPPoolMod,stats_FlatMPPoolMod,stats_PercentHPPoolMod,stats_PercentMPPoolMod,stats_FlatHPRegenMod,stats_PercentHPRegenMod,stats_FlatMPRegenMod,stats_PercentMPRegenMod,stats_FlatArmorMod,stats_PercentArmorMod,stats_FlatPhysicalDamageMod,stats_PercentPhysicalDamageMod,stats_FlatMagicDamageMod,stats_PercentMagicDamageMod,stats_FlatMovementSpeedMod,stats_PercentMovementSpeedMod,stats_FlatAttackSpeedMod,stats_PercentAttackSpeedMod,stats_PercentDodgeMod,stats_FlatCritChanceMod,stats_PercentCritChanceMod,stats_FlatCritDamageMod,stats_PercentCritDamageMod,stats_FlatBlockMod,stats_PercentBlockMod,stats_FlatSpellBlockMod,stats_PercentSpellBlockMod,stats_FlatEXPBonus,stats_PercentEXPBonus,stats_FlatEnergyRegenMod,stats_FlatEnergyPoolMod,stats_PercentLifeStealMod,stats_PercentSpellVampMod,Rol,cs_required,waves_required,game_time
3044,Phage,<mainText><stats><attention>15</attention> Attack Damage<br><attention>200</attention> Health</stats><br><br><passive>Rage</passive><br>Attacking units grants Move Speed.</mainText>,"['3071', '3078', '6631', '6630']","{'base': 350, 'purchasable': True, 'total': 1100, 'sell': 770}","['Health', 'Damage', 'NonbootsMovement']","{'FlatHPPoolMod': 200, 'FlatPhysicalDamageMod': 15}","['1028', '1036']",200,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,Tank,53,9,4:24
3046,Phantom Dancer,<mainText><stats><attention>60%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>12%</attention> Move Speed</stats><br><br><passive>Spectral Waltz</passive><br>Become <status>Ghosted</status>.</mainText>,,"{'base': 900, 'purchasable': True, 'total': 2600, 'sell': 1820}","['CriticalStrike', 'AttackSpeed', 'NonbootsMovement']","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.6, 'PercentMovementSpeedMod': 0.12}","['1042', '3086', '1042']",,,,,,,,,,,,,,,,0.12,,0.6,,0.25,,,,,,,,,,,,,,Enchanter,125,21,10:24
3047,Plated Steelcaps,<mainText><stats><attention>25</attention> Armor<br><attention>45</attention> Move Speed</stats><br><br>Reduces incoming damage from Attacks by 8%.</mainText>,,"{'base': 400, 'purchasable': True, 'total': 1000, 'sell': 700}","['Armor', 'Boots']","{'FlatMovementSpeedMod': 45, 'FlatArmorMod': 25}","['1001', '1029']",,,,,,,,,25,,,,,,45,,,,,,,,,,,,,,,,,,,Tank,48,8,4:00
3050,Zeke's Convergence,<mainText><stats><attention>300</attention> Health<br><attention>25</attention> Armor<br><attention>25</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br><passive>Frostfire Tempest</passive> <br>Casting your Ultimate summons a storm around you. The storm deals magic damage to enemy Champions and <keyword>Slows</keyword> them.</mainText>,,"{'base': 650, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'SpellBlock', 'Armor', 'AbilityHaste']","{'FlatSpellBlockMod': 25, 'FlatHPPoolMod': 300, 'FlatArmorMod': 25}","['3067', '1029', '1033']",300,,,,,,,,25,,,,,,,,,,,,,,,,,25,,,,,,,,Tank,106,18,8:48
3051,Hearthbound Axe,<mainText><stats><attention>20</attention> Attack Damage<br><attention>20%</attention> Attack Speed</stats><br><br></mainText>,"['3078', '6672', '3073', '3302']","{'base': 300, 'purchasable': True, 'total': 1300, 'sell': 910}","['Damage', 'AttackSpeed']","{'FlatPhysicalDamageMod': 20, 'PercentAttackSpeedMod': 0.2}","['1036', '1042', '1036']",,,,,,,,,,,20,,,,,,,0.2,,,,,,,,,,,,,,,,Fighter,62,10,5:12
3053,Sterak's Gage,"<mainText><stats><attention>400</attention> Health<br><attention>20%</attention> Tenacity</stats><br><br><passive>The Claws that Catch</passive><br>Gain bonus Attack Damage.<br><br><passive>Lifeline</passive> (0s)<br>Upon taking damage that would reduce your Health below 30%, gain a Shield.</mainText>",,"{'base': 775, 'purchasable': True, 'total': 3200, 'sell': 2240}","['Health', 'Damage', 'Tenacity']",{'FlatHPPoolMod': 400},"['1037', '2021', '1028']",400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,154,26,12:48
3057,Sheen,"<mainText><stats><attention>10</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional damage.</mainText>","['6662', '3078', '3100', '6632']","{'base': 650, 'purchasable': True, 'total': 900, 'sell': 630}","['OnHit', 'AbilityHaste']",{},['2022'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,7,3:36
3065,Spirit Visage,<mainText><stats><attention>450</attention> Health<br><attention>60</attention> Magic Resist<br><attention>10</attention> Ability Haste<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Boundless Vitality</passive><br>Increases all Healing and Shielding effectiveness on you by 25%.</mainText>,,"{'base': 850, 'purchasable': True, 'total': 2900, 'sell': 2030}","['Health', 'SpellBlock', 'HealthRegen', 'CooldownReduction', 'AbilityHaste']","{'FlatSpellBlockMod': 60, 'FlatHPPoolMod': 450}","['3211', '3067']",450,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,Tank,139,23,11:36
3066,Winged Moonplate,<mainText><stats><attention>150</attention> Health<br><attention>5%</attention> Move Speed</stats><br><br></mainText>,"['3742', '3002', '3083', '4401']","{'base': 400, 'purchasable': True, 'total': 800, 'sell': 560}","['Health', 'NonbootsMovement']","{'FlatHPPoolMod': 150, 'PercentMovementSpeedMod': 0.05}",['1028'],150,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,Tank,38,6,3:12
3067,Kindlegem,<mainText><stats><attention>200</attention> Health<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,"['3050', '6620', '6656', '3109', '4629', '2502', '6617', '3065', '3107', '3152', '3119', '3161', '3190', '3222', '4403', '4644', '6630', '6632', '8001', '8020']","{'base': 150, 'purchasable': True, 'total': 800, 'sell': 560}","['Health', 'CooldownReduction', 'AbilityHaste']",{'FlatHPPoolMod': 200},"['1028', '2022']",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,38,6,3:12
3068,Sunfire Aegis,"<mainText><stats><attention>350</attention> Health<br><attention>50</attention> Armor<br><attention>10</attention> Ability Haste</stats><br><br><br><li><passive>Immolate:</passive> Taking or dealing damage causes you to begin dealing <magicDamage> (15 + 1.75% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions) for 3 seconds. Damaging Champions or Epic Monsters with this effect adds a stack, increasing subsequent <passive>Immolate</passive> damage by 10% for 5 seconds (max stacks 6).<br></mainText>",,"{'base': 1000, 'purchasable': True, 'total': 2700, 'sell': 1890}","['Health', 'Armor', 'Aura', 'AbilityHaste']","{'FlatHPPoolMod': 350, 'FlatArmorMod': 50}","['6660', '1031']",350,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,Tank,130,22,10:48
3070,Tear of the Goddess,"<mainText><stats><attention>240</attention> Mana</stats><br><br><br><li><passive>Focus:</passive> Attacks deal additional physical damage to Minions.<li><passive>Manaflow:</passive> Strike a target with an Ability to consume a charge and gain <scaleMana>3 bonus Mana</scaleMana>, doubled if the target is a champion. Grants a maximum of 360 Mana.<br><br><rules>Gain a new <passive>Mana Charge</passive> every 8 seconds (max 4).</rules></mainText>","['3003', '3004', '3119']","{'base': 400, 'purchasable': True, 'total': 400, 'sell': 280}","['Mana', 'ManaRegen']",{'FlatMPPoolMod': 240},,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mage,19,3,1:36
3071,Black Cleaver,<mainText><stats><attention>55</attention> Attack Damage<br><attention>400</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Carve</passive><br>Dealing physical damage to a champion applies a stack of Armor reduction.<br><br><passive>Fervor</passive><br>Dealing physical damage grants Move Speed.</mainText>,['7037'],"{'base': 400, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'Damage', 'CooldownReduction', 'OnHit', 'NonbootsMovement', 'ArmorPenetration', 'AbilityHaste']","{'FlatHPPoolMod': 400, 'FlatPhysicalDamageMod': 55}","['3044', '3133', '1028']",400,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,Tank,144,24,12:00
3072,Bloodthirster,<mainText><stats><attention>80</attention> Attack Damage<br><attention>18%</attention> Life Steal</stats><br><br><passive>Ichorshield</passive><br>Convert excess healing recieved from your lifesteal into a Shield.</mainText>,,"{'base': 325, 'purchasable': True, 'total': 3400, 'sell': 2380}","['Damage', 'LifeSteal']","{'FlatPhysicalDamageMod': 80, 'PercentLifeStealMod': 0.18}","['1038', '1037', '1053']",,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,0.18,,Fighter,163,27,13:36
3073,Experimental Hexplate,"<mainText><stats><attention>55</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>300</attention> Health</stats><br><br><passive>Hexcharged</passive><br>Your Ultimate spells gain Ability Haste.<br><br><passive>Overdrive</passive><br>After casting your Ultimate, gain Attack Speed and bonus Move Speed for a short duration.<br></mainText>",['7036'],"{'base': 550, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'Damage', 'AttackSpeed', 'CooldownReduction', 'NonbootsMovement', 'AbilityHaste']","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 55, 'PercentAttackSpeedMod': 0.25}","['2021', '3051']",300,,,,,,,,,,55,,,,,,,0.25,,,,,,,,,,,,,,,,Tank,144,24,12:00
3074,Ravenous Hydra,<mainText><stats><attention>70</attention> Attack Damage<br><attention>20</attention> Ability Haste<br><attention>12%</attention> Life Steal</stats><br><br><passive>Cleave</passive><br>Attacks deal physical damage to nearby enemies.<br><br><active>ACTIVE</active> (0s)<br><active>Ravenous Crescent</active><br>Deal physical damage to enemies around you that Lifesteals.</mainText>,,"{'base': 100, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Damage', 'LifeSteal', 'CooldownReduction', 'OnHit', 'AbilityHaste']","{'FlatPhysicalDamageMod': 70, 'PercentLifeStealMod': 0.12}","['3077', '1053', '3133']",,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,0.12,,Fighter,158,26,13:12
3075,Thornmail,"<mainText><stats><attention>350</attention> Health<br><attention>70</attention> Armor</stats><br><br><passive>Thorns</passive><br>When struck by an Attack, deal damage to the attacker and apply 40% <keyword>Grievous Wounds</keyword> if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules><br><br></mainText>",,"{'base': 1000, 'purchasable': True, 'total': 2700, 'sell': 1890}","['Health', 'Armor']","{'FlatHPPoolMod': 350, 'FlatArmorMod': 70}","['3076', '1011']",350,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,Tank,130,22,10:48
3076,Bramble Vest,"<mainText><stats><attention>30</attention> Armor</stats><br><br><passive>Thorns</passive><br>When struck by an Attack, deal damage to the attacker and apply 40% Grievous Wounds if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText>",['3075'],"{'base': 200, 'purchasable': True, 'total': 800, 'sell': 560}",['Armor'],{'FlatArmorMod': 30},"['1029', '1029']",,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,Tank,38,6,3:12
3077,Tiamat,<mainText><stats><attention>20</attention> Attack Damage</stats><br><br><passive>Cleave</passive><br>Attacks deal physical damage to nearby enemies.<br><br>Item performance differs for melee and ranged users.<br><br><br><active>ACTIVE</active> (0s)<br><active>Crescent</active><br>Deal <physicalDamage>0 physical damage</physicalDamage> to enemies around you.</mainText>,"['3074', '3748', '6698', '6631']","{'base': 500, 'purchasable': True, 'total': 1200, 'sell': 840}","['Damage', 'OnHit']",{'FlatPhysicalDamageMod': 20},"['1036', '1036']",,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,Fighter,58,10,4:48
3078,Trinity Force,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>33%</attention> Attack Speed<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with  additional physical damage.<br><br><passive>Quicken</passive><br>Basic attacks grant Move Speed.<br><br></mainText>",['7018'],"{'base': 33, 'purchasable': True, 'total': 3333, 'sell': 2333}","['Health', 'Damage', 'AttackSpeed', 'CooldownReduction', 'OnHit', 'NonbootsMovement', 'AbilityHaste']","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 45, 'PercentAttackSpeedMod': 0.33}","['3057', '3044', '3051']",300,,,,,,,,,,45,,,,,,,0.33,,,,,,,,,,,,,,,,Tank,160,27,13:19
3082,Warden's Mail,<mainText><stats><attention>40</attention> Armor</stats><br><br><passive>Rock Solid</passive><br>Reduce incoming damage from Attacks.</mainText>,"['3110', '3143']","{'base': 400, 'purchasable': True, 'total': 1000, 'sell': 700}",['Armor'],{'FlatArmorMod': 40},"['1029', '1029']",,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,Tank,48,8,4:00
3083,Warmog's Armor,"<mainText><stats><attention>1000</attention> Health<br><attention>5%</attention> Move Speed<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Warmog's Heart</passive><br>If you have at least 1300 bonus Health, restore max Health per second if damage hasn't been taken within 6 seconds.</mainText>",,"{'base': 600, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Health', 'HealthRegen', 'NonbootsMovement']","{'FlatHPPoolMod': 1000, 'PercentMovementSpeedMod': 0.05}","['1011', '3066', '3801']",1000,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,Tank,149,25,12:24
3084,Heartsteel,<mainText><stats><attention>900</attention> Health<br><attention>200%</attention> Base Health Regen</stats><br><br><passive>Colossal Consumption</passive> (0s) per target<br>Charge up a powerful attack against a champion over time while near them. The charged attack deals bonus physical damage and grants permanent max Health.<br><br><passive>Goliath</passive><br>Gain increased size based on Total Health. </mainText>,['7025'],"{'base': 900, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'HealthRegen']",{'FlatHPPoolMod': 900},"['1011', '3801', '1028']",900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,144,24,12:00
3085,Runaan's Hurricane,"<mainText><stats><attention>40%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><br><passive>Wind's Fury</passive><br>When Attacking, bolts are fired at up to 2 enemies near the target. Bolts apply On-Hit effects and can Critically Strike.<br><br><rules>Item is for Ranged champions only.</rules></mainText>",,"{'base': 600, 'purchasable': True, 'total': 2600, 'sell': 1820}","['CriticalStrike', 'AttackSpeed', 'OnHit', 'NonbootsMovement']","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.4, 'PercentMovementSpeedMod': 0.07}","['3086', '3144']",,,,,,,,,,,,,,,,0.07,,0.4,,0.25,,,,,,,,,,,,,,Enchanter,125,21,10:24
3086,Zeal,<mainText><stats><attention>15%</attention> Attack Speed<br><attention>15%</attention> Critical Strike Chance<br><attention>5%</attention> Move Speed</stats><br><br></mainText>,"['3094', '3046', '3085', '4403', '6671', '6675']","{'base': 200, 'purchasable': True, 'total': 1100, 'sell': 770}","['CriticalStrike', 'AttackSpeed', 'NonbootsMovement']","{'FlatCritChanceMod': 0.15, 'PercentAttackSpeedMod': 0.15, 'PercentMovementSpeedMod': 0.05}","['1018', '1042']",,,,,,,,,,,,,,,,0.05,,0.15,,0.15,,,,,,,,,,,,,,Enchanter,53,9,4:24
3087,Statikk Shiv,<mainText><stats><attention>55</attention> Attack Damage<br><attention>45%</attention> Attack Speed<br><attention>7%</attention> Move Speed</stats><br><br><passive>Electroshock</passive><br>Your Energized Attack fires a chain lightning that deals magic damage. </mainText>,,"{'base': 1000, 'purchasable': True, 'total': 2800, 'sell': 1960}","['Damage', 'AttackSpeed', 'OnHit', 'NonbootsMovement']","{'FlatPhysicalDamageMod': 55, 'PercentAttackSpeedMod': 0.45, 'PercentMovementSpeedMod': 0.07}","['3144', '6690']",,,,,,,,,,,55,,,,,0.07,,0.45,,,,,,,,,,,,,,,,Fighter,134,22,11:12
3089,Rabadon's Deathcap,<mainText><stats><attention>140</attention> Ability Power</stats><br><br><passive>Magical Opus</passive><br>Increases your total <scaleAP>Ability Power by 35%</scaleAP>.</mainText>,['7003'],"{'base': 1100, 'purchasable': True, 'total': 3600, 'sell': 2520}",['SpellDamage'],{'FlatMagicDamageMod': 140},"['1058', '1058']",,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,Mage,173,29,14:24
3091,Wit's End,<mainText><stats><attention>55%</attention> Attack Speed<br><attention>50</attention> Magic Resist<br><attention>20%</attention> Tenacity</stats><br><br><passive>Fray</passive><br>Attacks apply magic damage On-Hit.</mainText>,,"{'base': 900, 'purchasable': True, 'total': 2800, 'sell': 1960}","['SpellBlock', 'AttackSpeed', 'OnHit', 'Tenacity']","{'FlatSpellBlockMod': 50, 'PercentAttackSpeedMod': 0.55}","['1043', '1057', '1042']",,,,,,,,,,,,,,,,,,0.55,,,,,,,,50,,,,,,,,Tank,134,22,11:12
3094,Rapid Firecannon,<mainText><stats><attention>35%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><br><passive>Sharpshooter</passive><br>Your Energized Attack deals bonus magic damage and gains bonus range.</mainText>,,"{'base': 600, 'purchasable': True, 'total': 2600, 'sell': 1820}","['CriticalStrike', 'AttackSpeed', 'NonbootsMovement']","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.35, 'PercentMovementSpeedMod': 0.07}","['3086', '3144']",,,,,,,,,,,,,,,,0.07,,0.35,,0.25,,,,,,,,,,,,,,Enchanter,125,21,10:24
3095,Stormrazor,<mainText><stats><attention>65</attention> Attack Damage<br><attention>0%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Bolt</passive><br>Your Energized Attack applies bonus magic damage and grants Move Speed.</mainText>,['7040'],"{'base': 500, 'purchasable': True, 'total': 3200, 'sell': 2240}","['Damage', 'CriticalStrike']","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 65}","['6670', '1018', '2015']",,,,,,,,,,,65,,,,,,,,,0.25,,,,,,,,,,,,,,Fighter,154,26,12:48
3100,Lich Bane,"<mainText><stats><attention>100</attention> Ability Power<br><attention>8%</attention> Move Speed<br><attention>15</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional magic damage <OnHit>On-Hit</OnHit>.</mainText>",,"{'base': 250, 'purchasable': True, 'total': 3100, 'sell': 2170}","['SpellDamage', 'OnHit', 'NonbootsMovement', 'AbilityHaste']","{'FlatMagicDamageMod': 100, 'PercentMovementSpeedMod': 0.08}","['3057', '3113', '3145']",,,,,,,,,,,,,100,,,0.08,,,,,,,,,,,,,,,,,,Enchanter,149,25,12:24
3102,Banshee's Veil,<mainText><stats><attention>120</attention> Ability Power<br><attention>50</attention> Magic Resist</stats><br><br><passive>Annul</passive><br>Grants a Spell Shield.<br></mainText>,,"{'base': 250, 'purchasable': True, 'total': 3100, 'sell': 2170}","['SpellBlock', 'SpellDamage']","{'FlatSpellBlockMod': 50, 'FlatMagicDamageMod': 120}","['1058', '4632']",,,,,,,,,,,,,120,,,,,,,,,,,,,50,,,,,,,,Tank,149,25,12:24
3105,Aegis of the Legion,<mainText><stats><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,"['3193', '3039', '6667', '4403']","{'base': 450, 'purchasable': True, 'total': 1200, 'sell': 840}","['SpellBlock', 'Armor', 'CooldownReduction', 'AbilityHaste']","{'FlatSpellBlockMod': 30, 'FlatArmorMod': 30}","['1033', '1029']",,,,,,,,,30,,,,,,,,,,,,,,,,,30,,,,,,,,Tank,58,10,4:48
3107,Redemption,<mainText><stats><attention>200</attention> Health<br><attention>15</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen<br><attention>15%</attention> Heal and Shield Power</stats><br><br><active>ACTIVE</active><br><active>Intervention</active><br>Target an area to restore Health to allied champions and deal true damage to enemy champions.</mainText>,,"{'base': 700, 'purchasable': True, 'total': 2300, 'sell': 1610}","['Health', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']",{'FlatHPPoolMod': 200},"['3067', '3114']",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,110,18,9:12
3108,Fiendish Codex,<mainText><stats><attention>25</attention> Ability Power<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,"['4633', '4636', '4628', '3115', '4629', '4005', '3003', '6616', '3118', '3128', '3137', '3165']","{'base': 250, 'purchasable': True, 'total': 900, 'sell': 630}","['SpellDamage', 'CooldownReduction', 'AbilityHaste']",{'FlatMagicDamageMod': 25},"['1052', '2022']",,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,Mage,43,7,3:36
3109,Knight's Vow,"<mainText><stats><attention>200</attention> Health<br><attention>40</attention> Armor<br><attention>10</attention> Ability Haste<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Sacrifice</passive><br>While your <attention>Worthy</attention> ally is nearby, redirect damage they take to you and heal based on the damage dealt by your <attention>Worthy</attention> ally to Champions.<br><br><br><active>ACTIVE</active> (0s)<br><active>Pledge</active><br>Designate an ally as <attention>Worthy</attention>.</mainText>",,"{'base': 300, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'HealthRegen', 'Armor', 'Aura', 'Active', 'CooldownReduction', 'AbilityHaste']","{'FlatHPPoolMod': 200, 'FlatArmorMod': 40}","['3067', '1031', '1006']",200,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,Tank,106,18,8:48
3110,Frozen Heart,"<mainText><stats><attention>65</attention> Armor<br><attention>400</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><passive>Winter's Caress</passive><br>Reduce the <attackSpeed>Attack Speed</attackSpeed> of nearby enemies by 20%.<br><br><passive>Rock Solid</passive><br>Reduce incoming damage from Attacks by up to 0, capped at 0% of the Attack's damage.</mainText>",,"{'base': 550, 'purchasable': True, 'total': 2500, 'sell': 1750}","['Armor', 'Mana', 'Aura', 'CooldownReduction', 'AbilityHaste']","{'FlatMPPoolMod': 400, 'FlatArmorMod': 65}","['3082', '3024']",,400,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,Tank,120,20,10:00
3111,Mercury's Treads,<mainText><stats><attention>25</attention> Magic Resist<br><attention>45</attention> Move Speed<br><attention>30%</attention> Tenacity</stats><br><br></mainText>,,"{'base': 350, 'purchasable': True, 'total': 1100, 'sell': 770}","['Boots', 'SpellBlock', 'Tenacity']","{'FlatSpellBlockMod': 25, 'FlatMovementSpeedMod': 45}","['1001', '1033']",,,,,,,,,,,,,,,45,,,,,,,,,,,25,,,,,,,,Tank,53,9,4:24
3112,Guardian's Orb,"<mainText><stats><attention>50</attention> Ability Power<br><attention>150</attention> Health</stats><br><br><br><li><passive>Recovery:</passive> Restores Mana over time. If you can't gain mana, restores Health instead.<li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText>",,"{'base': 950, 'purchasable': True, 'total': 950, 'sell': 665}","['Health', 'SpellDamage', 'ManaRegen', 'Lane']","{'FlatHPPoolMod': 150, 'FlatMagicDamageMod': 50}",,150,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,Tank,46,8,3:48
3113,Aether Wisp,<mainText><stats><attention>30</attention> Ability Power<br><attention>5%</attention> Move Speed</stats><br><br></mainText>,"['4646', '2065', '4629', '3100', '3504']","{'base': 450, 'purchasable': True, 'total': 850, 'sell': 595}","['NonbootsMovement', 'SpellDamage']","{'FlatMagicDamageMod': 30, 'PercentMovementSpeedMod': 0.05}",['1052'],,,,,,,,,,,,,30,,,0.05,,,,,,,,,,,,,,,,,,Enchanter,41,7,3:24
3114,Forbidden Idol,<mainText><stats><attention>50%</attention> Base Mana Regen<br><attention>8%</attention> Heal and Shield Power</stats><br><br></mainText>,"['3011', '6616', '3107', '3222', '3504', '6621']","{'base': 550, 'purchasable': True, 'total': 800, 'sell': 560}",['ManaRegen'],{},['1004'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,3:12
3115,Nashor's Tooth,<mainText><stats><attention>90</attention> Ability Power<br><attention>50%</attention> Attack Speed<br><attention>15</attention> Ability Haste</stats><br><br><passive>Icathian Bite</passive><br>Attacks apply <magicDamage>magic damage</magicDamage> <OnHit>On-Hit</OnHit>.</mainText>,['7042'],"{'base': 550, 'purchasable': True, 'total': 3000, 'sell': 2100}","['AttackSpeed', 'SpellDamage', 'OnHit', 'AbilityHaste']","{'FlatMagicDamageMod': 90, 'PercentAttackSpeedMod': 0.5}","['1043', '1026', '3108']",,,,,,,,,,,,,90,,,,,0.5,,,,,,,,,,,,,,,,Mage,144,24,12:00
3116,Rylai's Crystal Scepter,<mainText><stats><attention>75</attention> Ability Power<br><attention>400</attention> Health</stats><br><br><passive>Rimefrost</passive><br>Damaging Abilities <keyword>Slow</keyword> enemies by 30% for 1 second.</mainText>,,"{'base': 450, 'purchasable': True, 'total': 2600, 'sell': 1820}","['Health', 'SpellDamage', 'Slow']","{'FlatHPPoolMod': 400, 'FlatMagicDamageMod': 75}","['1026', '1011', '1052']",400,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,Tank,125,21,10:24
3117,Mobility Boots,"<mainText><stats></stats><br><br><attention>25</attention> Move Speed <br>When out of combat for at least 5 seconds, increase this item's effect to <attention>45</attention>.</mainText>",,"{'base': 700, 'purchasable': False, 'total': 1000, 'sell': 700}",['Boots'],{'FlatMovementSpeedMod': 45},['1001'],,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,Enchanter,48,8,4:00
3118,Malignance,"<mainText><stats><attention>80</attention> Ability Power<br><attention>600</attention> Mana<br><attention>25</attention> Ability Haste</stats><br><br><passive>Scorn</passive><br>Your Ultimate spells gain Ability Haste.<br><br><passive>Hatefog</passive><br>Damaging a champion with your Ultimate burns the ground beneath them, dealing damage and reducing their Magic Resist. <br></mainText>",['7004'],"{'base': 600, 'purchasable': True, 'total': 2700, 'sell': 1890}","['SpellDamage', 'Mana', 'AbilityHaste']","{'FlatMPPoolMod': 600, 'FlatMagicDamageMod': 80}","['3802', '3108']",,600,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,Mage,130,22,10:48
3119,Winter's Approach,<mainText><stats><attention>550</attention> Health<br><attention>500</attention> Mana<br><attention>15</attention> Ability Haste</stats><br><br><passive>Awe</passive><br>Gain bonus <scaleHealth>Health equal to 0</scaleHealth>.<br><br><passive>Manaflow</passive><br>Strike a target with an Ability or Attack to consume a charge and gain  bonus Mana. Grants a maximum of Mana at which point this item transforms into <rarityLegendary>Fimbulwinter</rarityLegendary>.</mainText>,,"{'base': 300, 'purchasable': True, 'total': 2400, 'sell': 1680}","['Health', 'Mana', 'AbilityHaste']","{'FlatMPPoolMod': 500, 'FlatHPPoolMod': 550}","['3070', '1011', '3067']",550,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank,115,19,9:36
